term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1944-01-06T10:39:09Z,76.70,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1944-02-04T22:23:35Z,76.80,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1944-03-05T16:41:31Z,76.90,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1944-04-04T21:54:11Z,77.00,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1944-05-05T15:37:50Z,77.10,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1944-06-05T20:06:43Z,77.21,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1944-07-07T06:30:27Z,77.31,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1944-08-07T16:12:31Z,77.41,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1944-09-07T18:49:26Z,77.51,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1944-10-08T10:03:17Z,77.61,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1944-11-07T12:49:57Z,77.71,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1944-12-07T05:23:04Z,77.82,SAJU_LITE_REFINED,v1.5.10+astro
