term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1909-01-05T22:45:29Z,39.51,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1909-02-04T10:33:21Z,39.59,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1909-03-06T05:01:11Z,39.66,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1909-04-05T10:28:04Z,39.74,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1909-05-06T04:26:29Z,39.81,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1909-06-06T09:06:43Z,39.88,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1909-07-07T19:34:56Z,39.96,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1909-08-08T05:13:18Z,40.03,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1909-09-08T07:38:53Z,40.11,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1909-10-08T22:37:50Z,40.18,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1909-11-08T01:09:37Z,40.25,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1909-12-07T17:32:02Z,40.33,SAJU_LITE_REFINED,v1.5.10+astro
