term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2015-01-05T16:12:47Z,69.03,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2015-02-04T03:51:01Z,69.07,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2015-03-05T21:48:38Z,69.11,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2015-04-05T02:32:02Z,69.15,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2015-05-05T19:44:57Z,69.19,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2015-06-05T23:50:13Z,69.24,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2015-07-07T10:04:36Z,69.28,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2015-08-07T19:54:04Z,69.32,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2015-09-07T22:52:51Z,69.36,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2015-10-08T14:37:02Z,69.40,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2015-11-07T17:53:23Z,69.44,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2015-12-07T10:48:54Z,69.48,SAJU_LITE_REFINED,v1.5.10+astro
