term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1931-01-06T06:51:32Z,61.56,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1931-02-04T18:37:02Z,61.65,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1931-03-06T12:58:17Z,61.75,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1931-04-05T18:15:57Z,61.84,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1931-05-06T12:04:52Z,61.93,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1931-06-06T16:37:34Z,62.03,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1931-07-08T03:02:46Z,62.12,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1931-08-08T12:43:22Z,62.21,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1931-09-08T15:15:57Z,62.30,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1931-10-09T06:24:07Z,62.40,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1931-11-08T09:04:52Z,62.49,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1931-12-08T01:34:08Z,62.58,SAJU_LITE_REFINED,v1.5.10+astro
