term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2017-01-05T03:56:33Z,70.03,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2017-02-03T15:34:24Z,70.08,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2017-03-05T09:31:30Z,70.12,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2017-04-04T14:14:06Z,70.16,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2017-05-05T07:26:14Z,70.20,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2017-06-05T11:30:58Z,70.25,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2017-07-06T21:44:57Z,70.29,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2017-08-07T07:34:40Z,70.33,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2017-09-07T10:33:52Z,70.38,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2017-10-08T02:18:35Z,70.42,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2017-11-07T05:35:59Z,70.46,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2017-12-06T22:32:02Z,70.51,SAJU_LITE_REFINED,v1.5.10+astro
