term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2020-01-05T21:29:08Z,71.62,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2020-02-04T09:06:43Z,71.67,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2020-03-05T03:02:53Z,71.71,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2020-04-04T07:44:09Z,71.76,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2020-05-05T00:54:58Z,71.80,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2020-06-05T04:58:40Z,71.85,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2020-07-06T15:11:59Z,71.90,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2020-08-07T01:01:42Z,71.94,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2020-09-07T04:01:42Z,71.99,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2020-10-07T19:47:19Z,72.03,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2020-11-06T23:05:40Z,72.08,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2020-12-06T16:02:30Z,72.13,SAJU_LITE_REFINED,v1.5.10+astro
