term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1993-01-05T07:55:45Z,142.73,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1993-02-03T19:35:43Z,142.85,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1993-03-05T13:39:25Z,142.97,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1993-04-04T18:31:30Z,143.09,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1993-05-05T11:53:48Z,143.21,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1993-06-05T16:06:11Z,143.33,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1993-07-07T02:23:20Z,143.45,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1993-08-07T12:10:40Z,143.57,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1993-09-07T15:02:46Z,143.68,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1993-10-08T06:37:34Z,143.80,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1993-11-07T09:44:41Z,143.92,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1993-12-07T02:33:21Z,144.04,SAJU_LITE_REFINED,v1.5.10+astro
