term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1901-01-05T23:56:17Z,32.81,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1901-02-04T11:44:57Z,32.88,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1901-03-06T06:15:09Z,32.95,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1901-04-05T11:45:13Z,33.01,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1901-05-06T05:47:03Z,33.08,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1901-06-06T10:29:55Z,33.14,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1901-07-07T20:59:20Z,33.21,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1901-08-08T06:37:02Z,33.28,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1901-09-08T09:00:39Z,33.34,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1901-10-08T23:56:26Z,33.41,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1901-11-08T02:25:10Z,33.48,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1901-12-07T18:45:29Z,33.54,SAJU_LITE_REFINED,v1.5.10+astro
