term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1906-01-06T05:14:06Z,36.91,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1906-02-04T17:02:14Z,36.98,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1906-03-06T11:31:14Z,37.05,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1906-04-05T16:59:36Z,37.12,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1906-05-06T10:59:36Z,37.20,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1906-06-06T15:40:44Z,37.27,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1906-07-08T02:09:37Z,37.34,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1906-08-08T11:47:35Z,37.41,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1906-09-08T14:12:47Z,37.48,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1906-10-09T05:10:40Z,37.55,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1906-11-08T07:41:15Z,37.62,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1906-12-08T00:03:01Z,37.70,SAJU_LITE_REFINED,v1.5.10+astro
