term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1929-01-05T19:15:57Z,59.36,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1929-02-04T07:01:42Z,59.45,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1929-03-06T01:23:51Z,59.54,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1929-04-05T06:42:19Z,59.63,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1929-05-06T00:32:02Z,59.72,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1929-06-06T05:05:40Z,59.82,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1929-07-07T15:31:14Z,59.91,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1929-08-08T01:11:28Z,60.00,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1929-09-08T03:43:38Z,60.09,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1929-10-08T18:50:45Z,60.18,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1929-11-07T21:30:58Z,60.27,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1929-12-07T13:59:11Z,60.36,SAJU_LITE_REFINED,v1.5.10+astro
