term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1913-01-05T21:57:52Z,43.14,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1913-02-04T09:45:13Z,43.22,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1913-03-06T04:11:44Z,43.30,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1913-04-05T09:36:31Z,43.38,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1913-05-06T03:33:05Z,43.45,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1913-06-06T08:11:44Z,43.53,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1913-07-07T18:39:09Z,43.61,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1913-08-08T04:17:47Z,43.69,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1913-09-08T06:44:57Z,43.77,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1913-10-08T21:45:29Z,43.84,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1913-11-08T00:18:51Z,43.92,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1913-12-07T16:42:19Z,44.00,SAJU_LITE_REFINED,v1.5.10+astro
