term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1970-01-05T18:00:55Z,110.44,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1970-02-04T05:42:34Z,110.55,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1970-03-05T23:52:36Z,110.66,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1970-04-05T04:54:04Z,110.78,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1970-05-05T22:25:58Z,110.89,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1970-06-06T02:46:00Z,111.01,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1970-07-07T13:05:55Z,111.12,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1970-08-07T22:50:45Z,111.23,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1970-09-08T01:35:27Z,111.35,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1970-10-08T17:00:07Z,111.46,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1970-11-07T19:57:20Z,111.58,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1970-12-07T12:38:37Z,111.69,SAJU_LITE_REFINED,v1.5.10+astro
