term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2013-01-05T04:29:55Z,68.07,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2013-02-03T16:08:18Z,68.11,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2013-03-05T10:06:27Z,68.15,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2013-04-04T14:50:22Z,68.19,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2013-05-05T08:04:05Z,68.23,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2013-06-05T12:09:53Z,68.27,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2013-07-06T22:24:23Z,68.31,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2013-08-07T08:13:50Z,68.35,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2013-09-07T11:11:59Z,68.39,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2013-10-08T02:55:14Z,68.43,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2013-11-07T06:10:56Z,68.47,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2013-12-06T23:05:40Z,68.51,SAJU_LITE_REFINED,v1.5.10+astro
