term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2022-01-05T09:07:30Z,72.74,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2022-02-03T20:44:41Z,72.78,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2022-03-05T14:40:12Z,72.83,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2022-04-04T19:20:26Z,72.88,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2022-05-05T12:30:11Z,72.93,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2022-06-05T16:33:05Z,72.97,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2022-07-07T02:46:00Z,73.02,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2022-08-07T12:35:43Z,73.07,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2022-09-07T15:36:15Z,73.12,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2022-10-08T07:22:48Z,73.17,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2022-11-07T10:41:47Z,73.21,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2022-12-07T03:39:09Z,73.26,SAJU_LITE_REFINED,v1.5.10+astro
