term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2012-01-05T22:39:25Z,67.61,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2012-02-04T10:17:47Z,67.65,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2012-03-05T04:15:57Z,67.69,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2012-04-04T09:00:23Z,67.72,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2012-05-05T02:14:22Z,67.76,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2012-06-05T06:20:41Z,67.80,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2012-07-06T16:35:12Z,67.84,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2012-08-07T02:24:23Z,67.88,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2012-09-07T05:22:00Z,67.92,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2012-10-07T21:04:52Z,67.96,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2012-11-07T00:20:10Z,67.99,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2012-12-06T17:14:38Z,68.03,SAJU_LITE_REFINED,v1.5.10+astro
