term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1978-01-05T16:37:50Z,121.49,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1978-02-04T04:19:22Z,121.61,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1978-03-05T22:27:33Z,121.72,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1978-04-05T03:25:58Z,121.84,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1978-05-05T20:54:51Z,121.95,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1978-06-06T01:12:31Z,122.07,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1978-07-07T11:31:46Z,122.19,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1978-08-07T21:17:47Z,122.30,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1978-09-08T00:05:24Z,122.42,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1978-10-08T15:33:52Z,122.54,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1978-11-07T18:34:40Z,122.65,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1978-12-07T11:18:35Z,122.77,SAJU_LITE_REFINED,v1.5.10+astro
