term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1974-01-05T17:14:06Z,115.93,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1974-02-04T04:55:38Z,116.05,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1974-03-05T23:04:36Z,116.16,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1974-04-05T04:04:36Z,116.28,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1974-05-05T21:34:56Z,116.39,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1974-06-06T01:53:39Z,116.51,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1974-07-07T12:13:18Z,116.62,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1974-08-07T21:58:40Z,116.74,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1974-09-08T00:44:57Z,116.85,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1974-10-08T16:11:44Z,116.97,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1974-11-07T19:10:56Z,117.09,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1974-12-07T11:53:32Z,117.20,SAJU_LITE_REFINED,v1.5.10+astro
