term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2016-01-05T22:04:36Z,69.53,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,2016-02-04T09:42:50Z,69.57,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,2016-03-05T03:40:12Z,69.61,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,2016-04-04T08:23:04Z,69.65,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,2016-05-05T01:35:43Z,69.69,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,2016-06-05T05:40:44Z,69.74,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,2016-07-06T15:54:51Z,69.78,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,2016-08-07T01:44:25Z,69.82,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,2016-09-07T04:43:38Z,69.86,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,2016-10-07T20:27:49Z,69.91,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,2016-11-06T23:44:57Z,69.95,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,2016-12-06T16:40:44Z,69.99,SAJU_LITE_REFINED,v1.5.10+astro
