term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1979-01-05T22:29:39Z,122.89,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1979-02-04T10:11:12Z,123.00,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1979-03-06T04:18:51Z,123.12,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1979-04-05T09:17:00Z,123.24,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1979-05-06T02:45:29Z,123.35,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1979-06-06T07:03:01Z,123.47,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1979-07-07T17:22:16Z,123.59,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1979-08-08T03:08:02Z,123.70,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1979-09-08T05:55:54Z,123.82,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1979-10-08T21:24:39Z,123.94,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1979-11-08T00:25:58Z,124.05,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1979-12-07T17:10:09Z,124.17,SAJU_LITE_REFINED,v1.5.10+astro
