term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1998-01-05T13:12:15Z,149.90,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1998-02-04T00:51:48Z,150.02,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1998-03-05T18:54:26Z,150.14,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1998-04-04T23:44:41Z,150.26,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1998-05-05T17:05:08Z,150.38,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1998-06-05T21:16:12Z,150.50,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1998-07-07T07:32:49Z,150.62,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1998-08-07T17:20:41Z,150.74,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1998-09-07T20:14:06Z,150.86,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1998-10-08T11:51:01Z,150.98,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1998-11-07T15:00:07Z,151.10,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1998-12-07T07:50:22Z,151.22,SAJU_LITE_REFINED,v1.5.10+astro
