term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1911-01-06T10:22:48Z,41.31,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1911-02-04T22:10:09Z,41.38,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1911-03-06T16:37:18Z,41.46,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1911-04-05T22:03:17Z,41.53,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1911-05-06T16:00:55Z,41.61,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1911-06-06T20:40:12Z,41.69,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1911-07-08T07:08:02Z,41.76,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1911-08-08T16:46:32Z,41.84,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1911-09-08T19:12:47Z,41.91,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1911-10-09T10:12:31Z,41.99,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1911-11-08T12:44:57Z,42.07,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1911-12-08T05:07:46Z,42.14,SAJU_LITE_REFINED,v1.5.10+astro
