term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1910-01-06T04:34:24Z,40.40,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1910-02-04T16:22:00Z,40.48,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1910-03-06T10:49:42Z,40.55,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1910-04-05T16:15:57Z,40.63,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1910-05-06T10:14:06Z,40.70,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1910-06-06T14:53:55Z,40.78,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1910-07-08T01:21:45Z,40.85,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1910-08-08T11:00:14Z,40.93,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1910-09-08T13:26:14Z,41.00,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1910-10-09T04:25:26Z,41.08,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1910-11-08T06:57:36Z,41.16,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1910-12-07T23:20:10Z,41.23,SAJU_LITE_REFINED,v1.5.10+astro
