term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1997-01-05T07:20:26Z,148.47,SAJU_LITE_REFINED,v1.5.10+astro
立春,30,1997-02-03T19:00:07Z,148.59,SAJU_LITE_REFINED,v1.5.10+astro
驚蟄,60,1997-03-05T13:03:01Z,148.71,SAJU_LITE_REFINED,v1.5.10+astro
清明,90,1997-04-04T17:53:39Z,148.83,SAJU_LITE_REFINED,v1.5.10+astro
立夏,120,1997-05-05T11:14:22Z,148.95,SAJU_LITE_REFINED,v1.5.10+astro
芒種,150,1997-06-05T15:25:42Z,149.07,SAJU_LITE_REFINED,v1.5.10+astro
小暑,180,1997-07-07T01:42:34Z,149.19,SAJU_LITE_REFINED,v1.5.10+astro
立秋,210,1997-08-07T11:30:11Z,149.31,SAJU_LITE_REFINED,v1.5.10+astro
白露,240,1997-09-07T14:23:35Z,149.42,SAJU_LITE_REFINED,v1.5.10+astro
寒露,270,1997-10-08T06:00:07Z,149.54,SAJU_LITE_REFINED,v1.5.10+astro
立冬,300,1997-11-07T09:09:05Z,149.66,SAJU_LITE_REFINED,v1.5.10+astro
大雪,330,1997-12-07T01:58:48Z,149.78,SAJU_LITE_REFINED,v1.5.10+astro
