term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1965-04-05T00:07:00Z,,kfa_manseoryeok,v1
立夏,45.0,1965-05-05T17:42:00Z,,kfa_manseoryeok,v1
芒種,75.0,1965-06-05T22:02:00Z,,kfa_manseoryeok,v1
小暑,90.0,1965-07-07T08:21:00Z,,kfa_manseoryeok,v1
立秋,120.0,1965-08-07T18:05:00Z,,kfa_manseoryeok,v1
白露,150.0,1965-09-07T20:48:00Z,,kfa_manseoryeok,v1
寒露,165.0,1965-10-08T12:11:00Z,,kfa_manseoryeok,v1
立冬,195.0,1965-11-07T15:07:00Z,,kfa_manseoryeok,v1
大雪,225.0,1965-12-07T07:46:00Z,,kfa_manseoryeok,v1
小寒,285.0,1965-01-05T13:02:00Z,,kfa_manseoryeok,v1
立春,315.0,1965-02-04T00:46:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1965-03-05T19:01:00Z,,kfa_manseoryeok,v1
