term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1933-04-05T05:51:00Z,,kfa_manseoryeok,v1
立夏,45.0,1933-05-05T23:42:00Z,,kfa_manseoryeok,v1
芒種,75.0,1933-06-06T04:18:00Z,,kfa_manseoryeok,v1
小暑,90.0,1933-07-07T14:45:00Z,,kfa_manseoryeok,v1
立秋,120.0,1933-08-08T00:26:00Z,,kfa_manseoryeok,v1
白露,150.0,1933-09-08T02:58:00Z,,kfa_manseoryeok,v1
寒露,165.0,1933-10-08T18:24:00Z,,kfa_manseoryeok,v1
立冬,195.0,1933-11-07T20:44:00Z,,kfa_manseoryeok,v1
大雪,225.0,1933-12-07T13:12:00Z,,kfa_manseoryeok,v1
小寒,285.0,1933-01-05T18:24:00Z,,kfa_manseoryeok,v1
立春,315.0,1933-02-04T06:10:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1933-03-06T00:32:00Z,,kfa_manseoryeok,v1
