term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1980-04-04T15:15:00Z,,kfa_manseoryeok,v1
立夏,45.0,1980-05-05T08:45:00Z,,kfa_manseoryeok,v1
芒種,75.0,1980-06-05T13:04:00Z,,kfa_manseoryeok,v1
小暑,90.0,1980-07-06T23:24:00Z,,kfa_manseoryeok,v1
立秋,120.0,1980-08-07T09:09:00Z,,kfa_manseoryeok,v1
白露,150.0,1980-09-07T11:54:00Z,,kfa_manseoryeok,v1
寒露,165.0,1980-10-08T03:20:00Z,,kfa_manseoryeok,v1
立冬,195.0,1980-11-07T06:19:00Z,,kfa_manseoryeok,v1
大雪,225.0,1980-12-06T23:02:00Z,,kfa_manseoryeok,v1
小寒,285.0,1980-01-06T04:29:00Z,,kfa_manseoryeok,v1
立春,315.0,1980-02-04T16:10:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1980-03-05T10:17:00Z,,kfa_manseoryeok,v1
