term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1994-04-05T00:32:00Z,,kfa_manseoryeok,v1
立夏,45.0,1994-05-05T17:54:00Z,,kfa_manseoryeok,v1
芒種,75.0,1994-06-05T22:05:00Z,,kfa_manseoryeok,v1
小暑,90.0,1994-07-07T08:19:00Z,,kfa_manseoryeok,v1
立秋,120.0,1994-08-07T18:04:00Z,,kfa_manseoryeok,v1
白露,150.0,1994-09-07T20:55:00Z,,kfa_manseoryeok,v1
寒露,165.0,1994-10-08T12:29:00Z,,kfa_manseoryeok,v1
立冬,195.0,1994-11-07T15:36:00Z,,kfa_manseoryeok,v1
大雪,225.0,1994-12-07T08:23:00Z,,kfa_manseoryeok,v1
小寒,285.0,1994-01-05T13:48:00Z,,kfa_manseoryeok,v1
立春,315.0,1994-02-04T01:31:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1994-03-05T19:38:00Z,,kfa_manseoryeok,v1
