term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1990-04-05T01:13:00Z,,kfa_manseoryeok,v1
立夏,45.0,1990-05-05T18:41:00Z,,kfa_manseoryeok,v1
芒種,75.0,1990-06-05T22:58:00Z,,kfa_manseoryeok,v1
小暑,90.0,1990-07-07T09:20:00Z,,kfa_manseoryeok,v1
立秋,120.0,1990-08-07T19:10:00Z,,kfa_manseoryeok,v1
白露,150.0,1990-09-07T21:56:00Z,,kfa_manseoryeok,v1
寒露,165.0,1990-10-08T13:26:00Z,,kfa_manseoryeok,v1
立冬,195.0,1990-11-07T16:37:00Z,,kfa_manseoryeok,v1
大雪,225.0,1990-12-07T09:21:00Z,,kfa_manseoryeok,v1
小寒,285.0,1990-01-05T14:43:00Z,,kfa_manseoryeok,v1
立春,315.0,1990-02-04T02:19:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1990-03-05T20:21:00Z,,kfa_manseoryeok,v1
