term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1958-04-05T07:43:00Z,,kfa_manseoryeok,v1
立夏,45.0,1958-05-06T00:20:00Z,,kfa_manseoryeok,v1
芒種,75.0,1958-06-06T04:43:00Z,,kfa_manseoryeok,v1
小暑,90.0,1958-07-07T15:04:00Z,,kfa_manseoryeok,v1
立秋,120.0,1958-08-08T00:48:00Z,,kfa_manseoryeok,v1
白露,150.0,1958-09-08T03:30:00Z,,kfa_manseoryeok,v1
寒露,165.0,1958-10-08T19:50:00Z,,kfa_manseoryeok,v1
立冬,195.0,1958-11-07T22:43:00Z,,kfa_manseoryeok,v1
大雪,225.0,1958-12-07T15:20:00Z,,kfa_manseoryeok,v1
小寒,285.0,1958-01-05T20:39:00Z,,kfa_manseoryeok,v1
立春,315.0,1958-02-04T08:20:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1958-03-06T02:36:00Z,,kfa_manseoryeok,v1
