term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1962-04-05T06:34:00Z,,kfa_manseoryeok,v1
立夏,45.0,1962-05-06T00:09:00Z,,kfa_manseoryeok,v1
芒種,75.0,1962-06-06T04:31:00Z,,kfa_manseoryeok,v1
小暑,90.0,1962-07-07T14:51:00Z,,kfa_manseoryeok,v1
立秋,120.0,1962-08-08T00:34:00Z,,kfa_manseoryeok,v1
白露,150.0,1962-09-08T03:16:00Z,,kfa_manseoryeok,v1
寒露,165.0,1962-10-08T18:38:00Z,,kfa_manseoryeok,v1
立冬,195.0,1962-11-07T21:35:00Z,,kfa_manseoryeok,v1
大雪,225.0,1962-12-07T14:17:00Z,,kfa_manseoryeok,v1
小寒,285.0,1962-01-05T19:35:00Z,,kfa_manseoryeok,v1
立春,315.0,1962-02-04T07:18:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1962-03-06T01:30:00Z,,kfa_manseoryeok,v1
