term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1945-04-05T03:52:00Z,,kfa_manseoryeok,v1
立夏,45.0,1945-05-05T21:37:00Z,,kfa_manseoryeok,v1
芒種,75.0,1945-06-06T02:06:00Z,,kfa_manseoryeok,v1
小暑,90.0,1945-07-07T12:27:00Z,,kfa_manseoryeok,v1
立秋,120.0,1945-08-07T22:06:00Z,,kfa_manseoryeok,v1
白露,150.0,1945-09-08T00:39:00Z,,kfa_manseoryeok,v1
寒露,165.0,1945-10-08T15:50:00Z,,kfa_manseoryeok,v1
立冬,195.0,1945-11-07T18:35:00Z,,kfa_manseoryeok,v1
大雪,225.0,1945-12-07T11:08:00Z,,kfa_manseoryeok,v1
小寒,285.0,1945-01-05T16:35:00Z,,kfa_manseoryeok,v1
立春,315.0,1945-02-04T04:20:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1945-03-05T22:38:00Z,,kfa_manseoryeok,v1
