term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1998-04-04T23:42:00Z,,kfa_manseoryeok,v1
立夏,45.0,1998-05-05T17:04:00Z,,kfa_manseoryeok,v1
芒種,75.0,1998-06-05T21:19:00Z,,kfa_manseoryeok,v1
小暑,90.0,1998-07-07T07:41:00Z,,kfa_manseoryeok,v1
立秋,120.0,1998-08-07T17:30:00Z,,kfa_manseoryeok,v1
白露,150.0,1998-09-07T20:25:00Z,,kfa_manseoryeok,v1
寒露,165.0,1998-10-08T11:59:00Z,,kfa_manseoryeok,v1
立冬,195.0,1998-11-07T14:59:00Z,,kfa_manseoryeok,v1
大雪,225.0,1998-12-07T07:56:00Z,,kfa_manseoryeok,v1
小寒,285.0,1998-01-05T13:22:00Z,,kfa_manseoryeok,v1
立春,315.0,1998-02-04T00:56:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1998-03-05T18:54:00Z,,kfa_manseoryeok,v1
