term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1982-04-05T02:15:00Z,,kfa_manseoryeok,v1
立夏,45.0,1982-05-05T20:20:00Z,,kfa_manseoryeok,v1
芒種,75.0,1982-06-06T00:36:00Z,,kfa_manseoryeok,v1
小暑,90.0,1982-07-07T10:55:00Z,,kfa_manseoryeok,v1
立秋,120.0,1982-08-07T20:42:00Z,,kfa_manseoryeok,v1
白露,150.0,1982-09-07T23:32:00Z,,kfa_manseoryeok,v1
寒露,165.0,1982-10-08T15:02:00Z,,kfa_manseoryeok,v1
立冬,195.0,1982-11-07T18:04:00Z,,kfa_manseoryeok,v1
大雪,225.0,1982-12-07T10:48:00Z,,kfa_manseoryeok,v1
小寒,285.0,1982-01-05T16:03:00Z,,kfa_manseoryeok,v1
立春,315.0,1982-02-04T03:46:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1982-03-05T21:55:00Z,,kfa_manseoryeok,v1
