term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1977-04-04T21:46:00Z,,kfa_manseoryeok,v1
立夏,45.0,1977-05-05T15:16:00Z,,kfa_manseoryeok,v1
芒種,75.0,1977-06-05T19:32:00Z,,kfa_manseoryeok,v1
小暑,90.0,1977-07-07T05:48:00Z,,kfa_manseoryeok,v1
立秋,120.0,1977-08-07T15:30:00Z,,kfa_manseoryeok,v1
白露,150.0,1977-09-07T18:16:00Z,,kfa_manseoryeok,v1
寒露,165.0,1977-10-08T09:44:00Z,,kfa_manseoryeok,v1
立冬,195.0,1977-11-07T12:46:00Z,,kfa_manseoryeok,v1
大雪,225.0,1977-12-07T05:31:00Z,,kfa_manseoryeok,v1
小寒,285.0,1977-01-05T10:51:00Z,,kfa_manseoryeok,v1
立春,315.0,1977-02-03T22:34:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1977-03-05T16:44:00Z,,kfa_manseoryeok,v1
