term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1943-04-05T16:12:00Z,,kfa_manseoryeok,v1
立夏,45.0,1943-05-06T09:54:00Z,,kfa_manseoryeok,v1
芒種,75.0,1943-06-06T14:19:00Z,,kfa_manseoryeok,v1
小暑,90.0,1943-07-08T00:39:00Z,,kfa_manseoryeok,v1
立秋,120.0,1943-08-08T10:19:00Z,,kfa_manseoryeok,v1
白露,150.0,1943-09-08T12:56:00Z,,kfa_manseoryeok,v1
寒露,165.0,1943-10-09T04:11:00Z,,kfa_manseoryeok,v1
立冬,195.0,1943-11-08T06:59:00Z,,kfa_manseoryeok,v1
大雪,225.0,1943-12-07T23:33:00Z,,kfa_manseoryeok,v1
小寒,285.0,1943-01-06T04:55:00Z,,kfa_manseoryeok,v1
立春,315.0,1943-02-04T16:41:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1943-03-06T10:59:00Z,,kfa_manseoryeok,v1
