term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1931-04-05T18:21:00Z,,kfa_manseoryeok,v1
立夏,45.0,1931-05-06T12:10:00Z,,kfa_manseoryeok,v1
芒種,75.0,1931-06-06T16:42:00Z,,kfa_manseoryeok,v1
小暑,90.0,1931-07-08T03:06:00Z,,kfa_manseoryeok,v1
立秋,120.0,1931-08-08T12:45:00Z,,kfa_manseoryeok,v1
白露,150.0,1931-09-08T15:18:00Z,,kfa_manseoryeok,v1
寒露,165.0,1931-10-09T06:27:00Z,,kfa_manseoryeok,v1
立冬,195.0,1931-11-08T09:10:00Z,,kfa_manseoryeok,v1
大雪,225.0,1931-12-08T01:41:00Z,,kfa_manseoryeok,v1
小寒,285.0,1931-01-06T06:56:00Z,,kfa_manseoryeok,v1
立春,315.0,1931-02-04T18:41:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1931-03-06T13:03:00Z,,kfa_manseoryeok,v1
