term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1932-04-05T00:07:00Z,,kfa_manseoryeok,v1
立夏,45.0,1932-05-05T17:55:00Z,,kfa_manseoryeok,v1
芒種,75.0,1932-06-05T22:28:00Z,,kfa_manseoryeok,v1
小暑,90.0,1932-07-07T08:53:00Z,,kfa_manseoryeok,v1
立秋,120.0,1932-08-07T18:32:00Z,,kfa_manseoryeok,v1
白露,150.0,1932-09-07T21:03:00Z,,kfa_manseoryeok,v1
寒露,165.0,1932-10-08T12:10:00Z,,kfa_manseoryeok,v1
立冬,195.0,1932-11-07T14:50:00Z,,kfa_manseoryeok,v1
大雪,225.0,1932-12-07T07:19:00Z,,kfa_manseoryeok,v1
小寒,285.0,1932-01-06T12:46:00Z,,kfa_manseoryeok,v1
立春,315.0,1932-02-05T00:30:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1932-03-05T18:50:00Z,,kfa_manseoryeok,v1
