term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1983-04-05T08:44:00Z,,kfa_manseoryeok,v1
立夏,45.0,1983-05-06T02:11:00Z,,kfa_manseoryeok,v1
芒種,75.0,1983-06-06T06:26:00Z,,kfa_manseoryeok,v1
小暑,90.0,1983-07-07T16:43:00Z,,kfa_manseoryeok,v1
立秋,120.0,1983-08-08T02:30:00Z,,kfa_manseoryeok,v1
白露,150.0,1983-09-08T05:20:00Z,,kfa_manseoryeok,v1
寒露,165.0,1983-10-08T20:51:00Z,,kfa_manseoryeok,v1
立冬,195.0,1983-11-07T23:53:00Z,,kfa_manseoryeok,v1
大雪,225.0,1983-12-07T16:34:00Z,,kfa_manseoryeok,v1
小寒,285.0,1983-01-05T21:59:00Z,,kfa_manseoryeok,v1
立春,315.0,1983-02-04T09:40:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1983-03-06T03:47:00Z,,kfa_manseoryeok,v1
