term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1969-04-04T23:15:00Z,,kfa_manseoryeok,v1
立夏,45.0,1969-05-05T16:50:00Z,,kfa_manseoryeok,v1
芒種,75.0,1969-06-05T21:11:00Z,,kfa_manseoryeok,v1
小暑,90.0,1969-07-07T07:32:00Z,,kfa_manseoryeok,v1
立秋,120.0,1969-08-07T17:14:00Z,,kfa_manseoryeok,v1
白露,150.0,1969-09-07T19:56:00Z,,kfa_manseoryeok,v1
寒露,165.0,1969-10-08T11:17:00Z,,kfa_manseoryeok,v1
立冬,195.0,1969-11-07T14:12:00Z,,kfa_manseoryeok,v1
大雪,225.0,1969-12-07T06:52:00Z,,kfa_manseoryeok,v1
小寒,285.0,1969-01-05T12:17:00Z,,kfa_manseoryeok,v1
立春,315.0,1969-02-03T23:59:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1969-03-05T18:11:00Z,,kfa_manseoryeok,v1
