term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2010-04-04T21:28:00Z,,kfa_manseoryeok,v1
立夏,45.0,2010-05-05T14:43:00Z,,kfa_manseoryeok,v1
芒種,75.0,2010-06-05T18:50:00Z,,kfa_manseoryeok,v1
小暑,90.0,2010-07-07T05:15:00Z,,kfa_manseoryeok,v1
立秋,120.0,2010-08-07T14:57:00Z,,kfa_manseoryeok,v1
白露,150.0,2010-09-07T17:56:00Z,,kfa_manseoryeok,v1
寒露,165.0,2010-10-08T09:48:00Z,,kfa_manseoryeok,v1
立冬,195.0,2010-11-07T12:57:00Z,,kfa_manseoryeok,v1
大雪,225.0,2010-12-07T05:51:00Z,,kfa_manseoryeok,v1
小寒,285.0,2010-01-05T11:12:00Z,,kfa_manseoryeok,v1
立春,315.0,2010-02-03T22:51:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2010-03-05T16:47:00Z,,kfa_manseoryeok,v1
