term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2027-04-05T00:16:00Z,,kfa_manseoryeok,v1
立夏,45.0,2027-05-05T17:24:00Z,,kfa_manseoryeok,v1
芒種,75.0,2027-06-05T21:25:00Z,,kfa_manseoryeok,v1
小暑,90.0,2027-07-07T07:36:00Z,,kfa_manseoryeok,v1
立秋,120.0,2027-08-07T17:26:00Z,,kfa_manseoryeok,v1
白露,150.0,2027-09-07T20:27:00Z,,kfa_manseoryeok,v1
寒露,165.0,2027-10-08T12:16:00Z,,kfa_manseoryeok,v1
立冬,195.0,2027-11-07T15:37:00Z,,kfa_manseoryeok,v1
大雪,225.0,2027-12-07T08:36:00Z,,kfa_manseoryeok,v1
小寒,285.0,2027-01-05T14:09:00Z,,kfa_manseoryeok,v1
立春,315.0,2027-02-04T01:45:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2027-03-05T19:38:00Z,,kfa_manseoryeok,v1
