term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1953-04-05T02:13:00Z,,kfa_manseoryeok,v1
立夏,45.0,1953-05-05T19:53:00Z,,kfa_manseoryeok,v1
芒種,75.0,1953-06-06T00:17:00Z,,kfa_manseoryeok,v1
小暑,90.0,1953-07-07T10:35:00Z,,kfa_manseoryeok,v1
立秋,120.0,1953-08-07T20:15:00Z,,kfa_manseoryeok,v1
白露,150.0,1953-09-07T22:53:00Z,,kfa_manseoryeok,v1
寒露,165.0,1953-10-08T14:11:00Z,,kfa_manseoryeok,v1
立冬,195.0,1953-11-07T17:02:00Z,,kfa_manseoryeok,v1
大雪,225.0,1953-12-07T09:38:00Z,,kfa_manseoryeok,v1
小寒,285.0,1953-01-05T15:03:00Z,,kfa_manseoryeok,v1
立春,315.0,1953-02-04T02:47:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1953-03-05T21:03:00Z,,kfa_manseoryeok,v1
