term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2008-04-04T09:51:00Z,,kfa_manseoryeok,v1
立夏,45.0,2008-05-05T02:57:00Z,,kfa_manseoryeok,v1
芒種,75.0,2008-06-05T07:22:00Z,,kfa_manseoryeok,v1
小暑,90.0,2008-07-06T17:45:00Z,,kfa_manseoryeok,v1
立秋,120.0,2008-08-07T03:29:00Z,,kfa_manseoryeok,v1
白露,150.0,2008-09-07T06:27:00Z,,kfa_manseoryeok,v1
寒露,165.0,2008-10-07T21:54:00Z,,kfa_manseoryeok,v1
立冬,195.0,2008-11-07T01:23:00Z,,kfa_manseoryeok,v1
大雪,225.0,2008-12-06T18:12:00Z,,kfa_manseoryeok,v1
小寒,285.0,2008-01-05T23:36:00Z,,kfa_manseoryeok,v1
立春,315.0,2008-02-04T10:54:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2008-03-05T04:58:00Z,,kfa_manseoryeok,v1
