term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2009-04-04T15:28:00Z,,kfa_manseoryeok,v1
立夏,45.0,2009-05-05T08:56:00Z,,kfa_manseoryeok,v1
芒種,75.0,2009-06-05T12:58:00Z,,kfa_manseoryeok,v1
小暑,90.0,2009-07-06T23:26:00Z,,kfa_manseoryeok,v1
立秋,120.0,2009-08-07T09:19:00Z,,kfa_manseoryeok,v1
白露,150.0,2009-09-07T12:18:00Z,,kfa_manseoryeok,v1
寒露,165.0,2009-10-08T03:56:00Z,,kfa_manseoryeok,v1
立冬,195.0,2009-11-07T06:54:00Z,,kfa_manseoryeok,v1
大雪,225.0,2009-12-06T23:55:00Z,,kfa_manseoryeok,v1
小寒,285.0,2009-01-05T05:23:00Z,,kfa_manseoryeok,v1
立春,315.0,2009-02-03T16:56:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2009-03-05T10:53:00Z,,kfa_manseoryeok,v1
