term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1996-04-04T12:02:00Z,,kfa_manseoryeok,v1
立夏,45.0,1996-05-05T05:26:00Z,,kfa_manseoryeok,v1
芒種,75.0,1996-06-05T09:41:00Z,,kfa_manseoryeok,v1
小暑,90.0,1996-07-06T20:00:00Z,,kfa_manseoryeok,v1
立秋,120.0,1996-08-07T05:49:00Z,,kfa_manseoryeok,v1
白露,150.0,1996-09-07T08:42:00Z,,kfa_manseoryeok,v1
寒露,165.0,1996-10-08T00:19:00Z,,kfa_manseoryeok,v1
立冬,195.0,1996-11-07T03:27:00Z,,kfa_manseoryeok,v1
大雪,225.0,1996-12-06T20:14:00Z,,kfa_manseoryeok,v1
小寒,285.0,1996-01-06T01:31:00Z,,kfa_manseoryeok,v1
立春,315.0,1996-02-04T13:08:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1996-03-05T07:10:00Z,,kfa_manseoryeok,v1
