term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2015-04-05T02:30:00Z,,kfa_manseoryeok,v1
立夏,45.0,2015-05-05T19:52:00Z,,kfa_manseoryeok,v1
芒種,75.0,2015-06-05T23:57:00Z,,kfa_manseoryeok,v1
小暑,90.0,2015-07-07T10:12:00Z,,kfa_manseoryeok,v1
立秋,120.0,2015-08-07T20:00:00Z,,kfa_manseoryeok,v1
白露,150.0,2015-09-07T22:59:00Z,,kfa_manseoryeok,v1
寒露,165.0,2015-10-08T14:42:00Z,,kfa_manseoryeok,v1
立冬,195.0,2015-11-07T17:58:00Z,,kfa_manseoryeok,v1
大雪,225.0,2015-12-07T10:52:00Z,,kfa_manseoryeok,v1
小寒,285.0,2015-01-05T16:20:00Z,,kfa_manseoryeok,v1
立春,315.0,2015-02-04T03:58:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2015-03-05T21:55:00Z,,kfa_manseoryeok,v1
