term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1991-04-05T07:05:00Z,,kfa_manseoryeok,v1
立夏,45.0,1991-05-06T00:27:00Z,,kfa_manseoryeok,v1
芒種,75.0,1991-06-06T04:38:00Z,,kfa_manseoryeok,v1
小暑,90.0,1991-07-07T14:53:00Z,,kfa_manseoryeok,v1
立秋,120.0,1991-08-08T00:37:00Z,,kfa_manseoryeok,v1
白露,150.0,1991-09-08T03:27:00Z,,kfa_manseoryeok,v1
寒露,165.0,1991-10-08T19:01:00Z,,kfa_manseoryeok,v1
立冬,195.0,1991-11-07T22:08:00Z,,kfa_manseoryeok,v1
大雪,225.0,1991-12-07T14:56:00Z,,kfa_manseoryeok,v1
小寒,285.0,1991-01-05T20:28:00Z,,kfa_manseoryeok,v1
立春,315.0,1991-02-04T08:08:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1991-03-06T02:12:00Z,,kfa_manseoryeok,v1
