term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1937-04-05T05:02:00Z,,kfa_manseoryeok,v1
立夏,45.0,1937-05-05T22:51:00Z,,kfa_manseoryeok,v1
芒種,75.0,1937-06-06T03:23:00Z,,kfa_manseoryeok,v1
小暑,90.0,1937-07-07T13:46:00Z,,kfa_manseoryeok,v1
立秋,120.0,1937-08-07T23:26:00Z,,kfa_manseoryeok,v1
白露,150.0,1937-09-08T02:00:00Z,,kfa_manseoryeok,v1
寒露,165.0,1937-10-08T17:11:00Z,,kfa_manseoryeok,v1
立冬,195.0,1937-11-07T19:56:00Z,,kfa_manseoryeok,v1
大雪,225.0,1937-12-07T12:27:00Z,,kfa_manseoryeok,v1
小寒,285.0,1937-01-05T17:44:00Z,,kfa_manseoryeok,v1
立春,315.0,1937-02-04T05:26:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1937-03-05T23:45:00Z,,kfa_manseoryeok,v1
