term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1971-04-05T10:36:00Z,,kfa_manseoryeok,v1
立夏,45.0,1971-05-06T04:08:00Z,,kfa_manseoryeok,v1
芒種,75.0,1971-06-06T08:29:00Z,,kfa_manseoryeok,v1
小暑,90.0,1971-07-07T18:51:00Z,,kfa_manseoryeok,v1
立秋,120.0,1971-08-08T04:40:00Z,,kfa_manseoryeok,v1
白露,150.0,1971-09-08T07:30:00Z,,kfa_manseoryeok,v1
寒露,165.0,1971-10-08T22:59:00Z,,kfa_manseoryeok,v1
立冬,195.0,1971-11-08T01:57:00Z,,kfa_manseoryeok,v1
大雪,225.0,1971-12-07T18:36:00Z,,kfa_manseoryeok,v1
小寒,285.0,1971-01-05T23:45:00Z,,kfa_manseoryeok,v1
立春,315.0,1971-02-04T11:26:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1971-03-06T05:35:00Z,,kfa_manseoryeok,v1
