term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1988-04-04T13:39:00Z,,kfa_manseoryeok,v1
立夏,45.0,1988-05-05T07:02:00Z,,kfa_manseoryeok,v1
芒種,75.0,1988-06-05T10:15:00Z,,kfa_manseoryeok,v1
小暑,90.0,1988-07-06T20:33:00Z,,kfa_manseoryeok,v1
立秋,120.0,1988-08-07T06:20:00Z,,kfa_manseoryeok,v1
白露,150.0,1988-09-07T09:11:00Z,,kfa_manseoryeok,v1
寒露,165.0,1988-10-08T00:44:00Z,,kfa_manseoryeok,v1
立冬,195.0,1988-11-07T04:49:00Z,,kfa_manseoryeok,v1
大雪,225.0,1988-12-06T21:34:00Z,,kfa_manseoryeok,v1
小寒,285.0,1988-01-06T03:04:00Z,,kfa_manseoryeok,v1
立春,315.0,1988-02-04T14:43:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1988-03-05T08:47:00Z,,kfa_manseoryeok,v1
