term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1968-04-04T17:21:00Z,,kfa_manseoryeok,v1
立夏,45.0,1968-05-05T10:56:00Z,,kfa_manseoryeok,v1
芒種,75.0,1968-06-05T15:19:00Z,,kfa_manseoryeok,v1
小暑,90.0,1968-07-07T01:42:00Z,,kfa_manseoryeok,v1
立秋,120.0,1968-08-07T11:27:00Z,,kfa_manseoryeok,v1
白露,150.0,1968-09-07T14:12:00Z,,kfa_manseoryeok,v1
寒露,165.0,1968-10-08T05:35:00Z,,kfa_manseoryeok,v1
立冬,195.0,1968-11-07T08:30:00Z,,kfa_manseoryeok,v1
大雪,225.0,1968-12-07T01:09:00Z,,kfa_manseoryeok,v1
小寒,285.0,1968-01-06T06:27:00Z,,kfa_manseoryeok,v1
立春,315.0,1968-02-04T18:08:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1968-03-05T12:18:00Z,,kfa_manseoryeok,v1
