term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1992-04-04T12:45:00Z,,kfa_manseoryeok,v1
立夏,45.0,1992-05-05T06:09:00Z,,kfa_manseoryeok,v1
芒種,75.0,1992-06-05T10:22:00Z,,kfa_manseoryeok,v1
小暑,90.0,1992-07-06T20:40:00Z,,kfa_manseoryeok,v1
立秋,120.0,1992-08-07T06:27:00Z,,kfa_manseoryeok,v1
白露,150.0,1992-09-07T09:18:00Z,,kfa_manseoryeok,v1
寒露,165.0,1992-10-08T00:52:00Z,,kfa_manseoryeok,v1
立冬,195.0,1992-11-07T03:57:00Z,,kfa_manseoryeok,v1
大雪,225.0,1992-12-06T20:44:00Z,,kfa_manseoryeok,v1
小寒,285.0,1992-01-06T02:09:00Z,,kfa_manseoryeok,v1
立春,315.0,1992-02-04T13:48:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1992-03-05T07:52:00Z,,kfa_manseoryeok,v1
