term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2013-04-03T15:02:00Z,,kfa_manseoryeok,v1
立夏,45.0,2013-05-05T08:17:00Z,,kfa_manseoryeok,v1
芒種,75.0,2013-06-05T12:22:00Z,,kfa_manseoryeok,v1
小暑,90.0,2013-07-06T22:34:00Z,,kfa_manseoryeok,v1
立秋,120.0,2013-08-07T08:19:00Z,,kfa_manseoryeok,v1
白露,150.0,2013-09-07T11:15:00Z,,kfa_manseoryeok,v1
寒露,165.0,2013-10-08T02:58:00Z,,kfa_manseoryeok,v1
立冬,195.0,2013-11-07T06:13:00Z,,kfa_manseoryeok,v1
大雪,225.0,2013-12-06T23:08:00Z,,kfa_manseoryeok,v1
小寒,285.0,2013-01-05T04:33:00Z,,kfa_manseoryeok,v1
立春,315.0,2013-02-03T16:13:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2013-03-05T10:14:00Z,,kfa_manseoryeok,v1
