term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2020-04-04T07:37:00Z,,kfa_manseoryeok,v1
立夏,45.0,2020-05-05T00:50:00Z,,kfa_manseoryeok,v1
芒種,75.0,2020-06-05T04:57:00Z,,kfa_manseoryeok,v1
小暑,90.0,2020-07-06T15:13:00Z,,kfa_manseoryeok,v1
立秋,120.0,2020-08-07T01:05:00Z,,kfa_manseoryeok,v1
白露,150.0,2020-09-07T04:07:00Z,,kfa_manseoryeok,v1
寒露,165.0,2020-10-07T19:54:00Z,,kfa_manseoryeok,v1
立冬,195.0,2020-11-06T23:13:00Z,,kfa_manseoryeok,v1
大雪,225.0,2020-12-06T16:08:00Z,,kfa_manseoryeok,v1
小寒,285.0,2020-01-05T21:29:00Z,,kfa_manseoryeok,v1
立春,315.0,2020-02-04T09:02:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2020-03-05T02:56:00Z,,kfa_manseoryeok,v1
