term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1973-04-04T22:14:00Z,,kfa_manseoryeok,v1
立夏,45.0,1973-05-05T15:46:00Z,,kfa_manseoryeok,v1
芒種,75.0,1973-06-05T20:07:00Z,,kfa_manseoryeok,v1
小暑,90.0,1973-07-07T06:27:00Z,,kfa_manseoryeok,v1
立秋,120.0,1973-08-07T16:13:00Z,,kfa_manseoryeok,v1
白露,150.0,1973-09-07T19:00:00Z,,kfa_manseoryeok,v1
寒露,165.0,1973-10-08T10:28:00Z,,kfa_manseoryeok,v1
立冬,195.0,1973-11-07T13:28:00Z,,kfa_manseoryeok,v1
大雪,225.0,1973-12-07T06:11:00Z,,kfa_manseoryeok,v1
小寒,285.0,1973-01-05T11:26:00Z,,kfa_manseoryeok,v1
立春,315.0,1973-02-03T23:04:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1973-03-05T17:12:00Z,,kfa_manseoryeok,v1
