term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1964-04-04T18:18:00Z,,kfa_manseoryeok,v1
立夏,45.0,1964-05-05T11:51:00Z,,kfa_manseoryeok,v1
芒種,75.0,1964-06-05T16:12:00Z,,kfa_manseoryeok,v1
小暑,90.0,1964-07-07T02:32:00Z,,kfa_manseoryeok,v1
立秋,120.0,1964-08-07T12:16:00Z,,kfa_manseoryeok,v1
白露,150.0,1964-09-07T14:59:00Z,,kfa_manseoryeok,v1
寒露,165.0,1964-10-08T06:22:00Z,,kfa_manseoryeok,v1
立冬,195.0,1964-11-07T09:15:00Z,,kfa_manseoryeok,v1
大雪,225.0,1964-12-07T01:53:00Z,,kfa_manseoryeok,v1
小寒,285.0,1964-01-06T07:23:00Z,,kfa_manseoryeok,v1
立春,315.0,1964-02-04T19:05:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1964-03-05T13:16:00Z,,kfa_manseoryeok,v1
