term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,1997-04-04T17:56:00Z,,kfa_manseoryeok,v1
立夏,45.0,1997-05-05T11:19:00Z,,kfa_manseoryeok,v1
芒種,75.0,1997-06-05T15:33:00Z,,kfa_manseoryeok,v1
小暑,90.0,1997-07-07T01:49:00Z,,kfa_manseoryeok,v1
立秋,120.0,1997-08-07T11:36:00Z,,kfa_manseoryeok,v1
白露,150.0,1997-09-07T14:29:00Z,,kfa_manseoryeok,v1
寒露,165.0,1997-10-08T06:05:00Z,,kfa_manseoryeok,v1
立冬,195.0,1997-11-07T09:15:00Z,,kfa_manseoryeok,v1
大雪,225.0,1997-12-07T02:05:00Z,,kfa_manseoryeok,v1
小寒,285.0,1997-01-05T07:24:00Z,,kfa_manseoryeok,v1
立春,315.0,1997-02-03T19:02:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,1997-03-05T13:04:00Z,,kfa_manseoryeok,v1
